# Quality	#1 ID	#2 ID	#1 String	#2 String
0	train-neg-584-9	train-neg-584-9	Question: Jay Kogen award nominee award nominations award nomination award nominee what ? Is the correct answer Vocal jazz ?	Context: David Angell award winner awards won award honor award winner Jay Kogen; David Angell person gender Male; Vocal jazz person gender Male;
0	train-neg-584-9	train-neg-584-9	Question: Jay Kogen award nominee award nominations award nomination award nominee what ? Is the correct answer Vocal jazz ?	Context: David Angell award nominee award nominations award nomination award nominee Jay Kogen; David Angell person gender Male; Vocal jazz person gender Male;
1	train-pos-585	train-pos-585	Question: Shackleton film genre what ? Is the correct answer Drama ?	Context: Drama netflix genre title Shackleton;
0	train-neg-585-0	train-neg-585-0	Question: Shackleton film genre what ? Is the correct answer Primetime Emmy Award for Outstanding Directing - Drama Series ?	Context: Drama netflix genre title Shackleton; Friday Night Lights tv program genre Drama; Primetime Emmy Award for Outstanding Directing - Drama Series award category nominees award nomination nominated for Friday Night Lights;
0	train-neg-585-1	train-neg-585-1	Question: Shackleton film genre what ? Is the correct answer Never Let Me Go ?	Context: Drama netflix genre title Shackleton; Drama netflix genre title Never Let Me Go;
0	train-neg-585-2	train-neg-585-2	Question: Shackleton film genre what ? Is the correct answer Friday Night Lights ?	Context: Drama netflix genre title Shackleton; Friday Night Lights tv program genre Drama;
0	train-neg-585-3	train-neg-585-3	Question: Shackleton film genre what ? Is the correct answer Stephen Dillane ?	Context: Drama netflix genre title Shackleton; Drama netflix genre title Hamlet; Stephen Dillane actor film performance film Hamlet;
0	train-neg-585-4	train-neg-585-4	Question: Shackleton film genre what ? Is the correct answer American Gangster ?	Context: Drama netflix genre title Shackleton; American Gangster film genre Drama;
0	train-neg-585-5	train-neg-585-5	Question: Shackleton film genre what ? Is the correct answer Breaking and Entering ?	Context: Drama netflix genre title Shackleton; Drama netflix genre title Breaking and Entering;
0	train-neg-585-5	train-neg-585-5	Question: Shackleton film genre what ? Is the correct answer Breaking and Entering ?	Context: Drama netflix genre title Shackleton; Breaking and Entering film genre Drama;
0	train-neg-585-6	train-neg-585-6	Question: Shackleton film genre what ? Is the correct answer Midnight in the Garden of Good and Evil ?	Context: Drama netflix genre title Shackleton; Midnight in the Garden of Good and Evil film genre Drama;
0	train-neg-585-7	train-neg-585-7	Question: Shackleton film genre what ? Is the correct answer TriStar Pictures ?	Context: Drama netflix genre title Shackleton; Drama netflix genre title Lords of Dogtown; TriStar Pictures film distributor films distributed film film distributor relationship film Lords of Dogtown;
0	train-neg-585-7	train-neg-585-7	Question: Shackleton film genre what ? Is the correct answer TriStar Pictures ?	Context: Drama netflix genre title Shackleton; Lords of Dogtown film genre Drama; TriStar Pictures film distributor films distributed film film distributor relationship film Lords of Dogtown;
0	train-neg-585-7	train-neg-585-7	Question: Shackleton film genre what ? Is the correct answer TriStar Pictures ?	Context: Drama netflix genre title Shackleton; Drama netflix genre title Soul Surfer; TriStar Pictures film distributor films distributed film film distributor relationship film Soul Surfer;
0	train-neg-585-8	train-neg-585-8	Question: Shackleton film genre what ? Is the correct answer The Iron Lady ?	Context: Drama netflix genre title Shackleton; The Iron Lady film genre Drama;
0	train-neg-585-9	train-neg-585-9	Question: Shackleton film genre what ? Is the correct answer Hamlet ?	Context: Drama netflix genre title Shackleton; Drama netflix genre title Hamlet;
1	train-pos-589	train-pos-589	Question: Will Arnett person profession what ? Is the correct answer Screenwriter ?	Context: Will Arnett person spouse s marriage type of union Marriage; Bonnie Hunt person spouse s marriage type of union Marriage; Bonnie Hunt person profession Screenwriter;
0	train-neg-589-2	train-neg-589-2	Question: Will Arnett person profession what ? Is the correct answer Sharon Osbourne ?	Context: Will Arnett person spouse s marriage type of union Marriage; Sharon Osbourne person spouse s marriage type of union Marriage;
0	train-neg-589-4	train-neg-589-4	Question: Will Arnett person profession what ? Is the correct answer Jerry Weintraub ?	Context: Will Arnett person spouse s marriage type of union Marriage; Jerry Weintraub person spouse s marriage type of union Marriage;
0	train-neg-589-5	train-neg-589-5	Question: Will Arnett person profession what ? Is the correct answer Dennis Rodman ?	Context: Will Arnett person spouse s marriage type of union Marriage; Dennis Rodman person spouse s marriage type of union Marriage;
0	train-neg-589-6	train-neg-589-6	Question: Will Arnett person profession what ? Is the correct answer Gerry Anderson ?	Context: Will Arnett person spouse s marriage type of union Marriage; Gerry Anderson person spouse s marriage type of union Marriage;
0	train-neg-589-7	train-neg-589-7	Question: Will Arnett person profession what ? Is the correct answer Marriage ?	Context: Will Arnett person spouse s marriage type of union Marriage;
0	train-neg-589-8	train-neg-589-8	Question: Will Arnett person profession what ? Is the correct answer Kurt Russell ?	Context: Will Arnett person spouse s marriage type of union Marriage; Kurt Russell person spouse s marriage type of union Marriage;
0	train-neg-591-0	train-neg-591-0	Question: Brad Falchuk ethnicity people what ? Is the correct answer Jessica Lange ?	Context: American Horror Story tv program program creator Brad Falchuk; Jessica Lange award nominee award nominations award nomination nominated for American Horror Story;
1	train-pos-592	train-pos-592	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Tom Hollander award nominee award nominations award nomination award nominee James Gandolfini;
1	train-pos-592	train-pos-592	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: James Gandolfini award nominee award nominations award nomination award nominee Tom Hollander;
0	train-neg-592-0	train-neg-592-0	Question: Marriage award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Clive Owen person spouse s marriage type of union Marriage; Clive Owen award nominee award nominations award nomination award nominee Tom Hollander;
0	train-neg-592-0	train-neg-592-0	Question: Marriage award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Steve Coogan person spouse s marriage type of union Marriage; Steve Coogan award winner awards won award honor award winner James Gandolfini; Tom Hollander award nominee award nominations award nomination award nominee James Gandolfini;
0	train-neg-592-0	train-neg-592-0	Question: Marriage award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Steve Coogan person spouse s marriage type of union Marriage; Steve Coogan award winner awards won award honor award winner James Gandolfini; James Gandolfini award nominee award nominations award nomination award nominee Tom Hollander;
0	train-neg-592-1	train-neg-592-1	Question: Jean-Jacques Goldman award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Jean-Jacques Goldman person gender Male; James Gandolfini person gender Male; Tom Hollander award nominee award nominations award nomination award nominee James Gandolfini;
0	train-neg-592-1	train-neg-592-1	Question: Jean-Jacques Goldman award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Jean-Jacques Goldman person gender Male; James Gandolfini person gender Male; James Gandolfini award nominee award nominations award nomination award nominee Tom Hollander;
0	train-neg-592-2	train-neg-592-2	Question: Scott McDonald award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Scott McDonald person spouse s marriage type of union Marriage; Clive Owen person spouse s marriage type of union Marriage; Clive Owen award nominee award nominations award nomination award nominee Tom Hollander;
0	train-neg-592-3	train-neg-592-3	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Takehito Koyasu ?	Context: James Gandolfini person gender Male; Takehito Koyasu person gender Male;
0	train-neg-592-4	train-neg-592-4	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Dennis Rodman ?	Context: Steve Coogan award winner awards won award honor award winner James Gandolfini; Steve Coogan person spouse s marriage type of union Marriage; Dennis Rodman person spouse s marriage type of union Marriage;
0	train-neg-592-5	train-neg-592-5	Question: Alex Kurtzman award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Alex Kurtzman person spouse s marriage type of union Marriage; Clive Owen person spouse s marriage type of union Marriage; Clive Owen award nominee award nominations award nomination award nominee Tom Hollander;
0	train-neg-592-6	train-neg-592-6	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Dennis Miller ?	Context: James Gandolfini person gender Male; Dennis Miller person gender Male;
0	train-neg-592-7	train-neg-592-7	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Claude Berri ?	Context: James Gandolfini person gender Male; Claude Berri person gender Male;
0	train-neg-592-7	train-neg-592-7	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Claude Berri ?	Context: Steve Coogan award winner awards won award honor award winner James Gandolfini; Steve Coogan person spouse s marriage type of union Marriage; Claude Berri person spouse s marriage type of union Marriage;
0	train-neg-592-8	train-neg-592-8	Question: Joel Edgerton award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Joel Edgerton person gender Male; James Gandolfini person gender Male; Tom Hollander award nominee award nominations award nomination award nominee James Gandolfini;
0	train-neg-592-8	train-neg-592-8	Question: Joel Edgerton award winner awards won award honor award winner what ? Is the correct answer Tom Hollander ?	Context: Joel Edgerton person gender Male; James Gandolfini person gender Male; James Gandolfini award nominee award nominations award nomination award nominee Tom Hollander;
0	train-neg-592-9	train-neg-592-9	Question: James Gandolfini award winner awards won award honor award winner what ? Is the correct answer Skip Lievsay ?	Context: James Gandolfini person gender Male; Skip Lievsay person gender Male;
0	train-neg-593-0	train-neg-593-0	Question: Mark Kirkland award category nominees award nomination nominated for what ? Is the correct answer The Simpsons ?	Context: Mark Kirkland award nominee award nominations award nomination nominated for The Simpsons;
0	train-neg-594-0	train-neg-594-0	Question: Sharon Osbourne person profession what ? Is the correct answer Ewan McGregor ?	Context: Sharon Osbourne person spouse s marriage type of union Marriage; Ewan McGregor person spouse s marriage type of union Marriage;
1	train-pos-598	train-pos-598	Question: Jay-Z award nominee award nominations award nomination award nominee what ? Is the correct answer Sony Pictures Entertainment ?	Context: Jay-Z person language English Language; The Transformers: The Movie film language English Language; The Transformers: The Movie film production companie Sony Pictures Entertainment;
0	train-neg-598-0	train-neg-598-0	Question: Jay-Z award nominee award nominations award nomination award nominee what ? Is the correct answer Jonathan Swift ?	Context: Jay-Z person gender Male; Jonathan Swift person gender Male;
0	train-neg-598-2	train-neg-598-2	Question: Jay-Z award nominee award nominations award nomination award nominee what ? Is the correct answer Singapore ?	Context: Jay-Z person language English Language; Singapore country official language English Language;
0	train-neg-598-4	train-neg-598-4	Question: Octopussy award nominee award nominations award nomination award nominee what ? Is the correct answer Sony Pictures Entertainment ?	Context: Octopussy film language English Language; The Transformers: The Movie film language English Language; The Transformers: The Movie film production companie Sony Pictures Entertainment;
0	train-neg-598-7	train-neg-598-7	Question: Jay-Z award nominee award nominations award nomination award nominee what ? Is the correct answer United Airlines ?	Context: Jay-Z person language English Language; United Airlines organization extra phone number phone sandbox service language English Language;
1	train-pos-601	train-pos-601	Question: Penn Dayton Badgley award winner awards won award honor award winner what ? Is the correct answer Demi Moore ?	Context: Demi Moore award nominee award nominations award nomination award nominee Penn Dayton Badgley;
0	train-neg-601-0	train-neg-601-0	Question: Penn Dayton Badgley award winner awards won award honor award winner what ? Is the correct answer Screenwriter ?	Context: Demi Moore award nominee award nominations award nomination award nominee Penn Dayton Badgley; Madonna celebrity friendship friendship participant Demi Moore; Madonna person profession Screenwriter;
0	train-neg-601-1	train-neg-601-1	Question: Penn Dayton Badgley award winner awards won award honor award winner what ? Is the correct answer Madonna ?	Context: Demi Moore award nominee award nominations award nomination award nominee Penn Dayton Badgley; Madonna celebrity friendship friendship participant Demi Moore;
0	train-neg-601-2	train-neg-601-2	Question: Madonna award winner awards won award honor award winner what ? Is the correct answer Demi Moore ?	Context: Madonna celebrity friendship friendship participant Demi Moore;
0	train-neg-601-3	train-neg-601-3	Question: Penn Dayton Badgley award winner awards won award honor award winner what ? Is the correct answer Bruce Willis ?	Context: Demi Moore award nominee award nominations award nomination award nominee Penn Dayton Badgley; Demi Moore person spouse s marriage spouse Bruce Willis;
0	train-neg-601-4	train-neg-601-4	Question: Penn Dayton Badgley award winner awards won award honor award winner what ? Is the correct answer Grammy Award for Best Music Video ?	Context: Demi Moore award nominee award nominations award nomination award nominee Penn Dayton Badgley; Madonna celebrity friendship friendship participant Demi Moore; Grammy Award for Best Music Video award category winners award honor award winner Madonna;
0	train-neg-601-5	train-neg-601-5	Question: Penn Dayton Badgley award winner awards won award honor award winner what ? Is the correct answer Sandra Bernhard ?	Context: Demi Moore award nominee award nominations award nomination award nominee Penn Dayton Badgley; Madonna celebrity friendship friendship participant Demi Moore; Sandra Bernhard celebrity friendship friendship participant Madonna;
0	train-neg-601-6	train-neg-601-6	Question: Frances McDormand award winner awards won award honor award winner what ? Is the correct answer Demi Moore ?	Context: Bruce Willis award nominee award nominations award nomination award nominee Frances McDormand; Demi Moore person spouse s marriage spouse Bruce Willis;
0	train-neg-601-7	train-neg-601-7	Question: Screenwriter award winner awards won award honor award winner what ? Is the correct answer Demi Moore ?	Context: Madonna person profession Screenwriter; Madonna celebrity friendship friendship participant Demi Moore;
0	train-neg-601-8	train-neg-601-8	Question: Dennis Rodman award winner awards won award honor award winner what ? Is the correct answer Demi Moore ?	Context: Dennis Rodman celebrity breakup breakup participant Madonna; Madonna celebrity friendship friendship participant Demi Moore;
0	train-neg-601-8	train-neg-601-8	Question: Dennis Rodman award winner awards won award honor award winner what ? Is the correct answer Demi Moore ?	Context: Dennis Rodman celebrity dated dated participant Madonna; Madonna celebrity friendship friendship participant Demi Moore;
0	train-neg-601-9	train-neg-601-9	Question: Kevin Costner award winner awards won award honor award winner what ? Is the correct answer Demi Moore ?	Context: Kevin Costner celebrity celebrity friends friendship friend Bruce Willis; Demi Moore person spouse s marriage spouse Bruce Willis;
0	train-neg-602-0	train-neg-602-0	Question: Michael Patrick King tv producer programs produced tv producer term program what ? Is the correct answer 54th Primetime Emmy Awards ?	Context: 54th Primetime Emmy Awards award ceremony awards presented award honor award winner Michael Patrick King;
1	train-pos-607	train-pos-607	Question: Knocked Up film language what ? Is the correct answer English Language ?	Context: Knocked Up film genre Drama; Midnight in the Garden of Good and Evil film genre Drama; Midnight in the Garden of Good and Evil film language English Language;
0	train-neg-607-2	train-neg-607-2	Question: Knocked Up film language what ? Is the correct answer Brokeback Mountain ?	Context: Knocked Up film genre Drama; Drama netflix genre title Brokeback Mountain;
0	train-neg-607-6	train-neg-607-6	Question: Knocked Up film language what ? Is the correct answer LGBT ?	Context: Knocked Up film genre Drama; Midnight in the Garden of Good and Evil film genre Drama; LGBT netflix genre title Midnight in the Garden of Good and Evil;
0	train-neg-607-6	train-neg-607-6	Question: Knocked Up film language what ? Is the correct answer LGBT ?	Context: Knocked Up film genre Drama; Drama netflix genre title Brokeback Mountain; Brokeback Mountain film genre LGBT;
0	train-neg-607-7	train-neg-607-7	Question: Knocked Up film language what ? Is the correct answer Blood Diamond ?	Context: Knocked Up film genre Drama; Blood Diamond film genre Drama;
0	train-neg-607-9	train-neg-607-9	Question: Equus film language what ? Is the correct answer English Language ?	Context: Drama netflix genre title Equus; Midnight in the Garden of Good and Evil film genre Drama; Midnight in the Garden of Good and Evil film language English Language;
1	train-pos-608	train-pos-608	Question: Madonna person religion what ? Is the correct answer Catholicism ?	Context: Madonna person profession Screenwriter; Bonnie Hunt person profession Screenwriter; Bonnie Hunt person religion Catholicism;
0	train-neg-608-1	train-neg-608-1	Question: Madonna person religion what ? Is the correct answer Bill Hicks ?	Context: Madonna person profession Screenwriter; Bill Hicks person profession Screenwriter;
0	train-neg-608-2	train-neg-608-2	Question: Madonna person religion what ? Is the correct answer Roy Bittan ?	Context: Dennis Rodman celebrity breakup breakup participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Roy Bittan person spouse s marriage type of union Marriage;
0	train-neg-608-2	train-neg-608-2	Question: Madonna person religion what ? Is the correct answer Roy Bittan ?	Context: Dennis Rodman celebrity dated dated participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Roy Bittan person spouse s marriage type of union Marriage;
0	train-neg-608-3	train-neg-608-3	Question: Madonna person religion what ? Is the correct answer Gene Wilder ?	Context: Dennis Rodman celebrity breakup breakup participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Gene Wilder person spouse s marriage type of union Marriage;
0	train-neg-608-3	train-neg-608-3	Question: Madonna person religion what ? Is the correct answer Gene Wilder ?	Context: Dennis Rodman celebrity dated dated participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Gene Wilder person spouse s marriage type of union Marriage;
0	train-neg-608-5	train-neg-608-5	Question: Madonna person religion what ? Is the correct answer Peter Hyams ?	Context: Madonna person profession Screenwriter; Peter Hyams person profession Screenwriter;
0	train-neg-608-6	train-neg-608-6	Question: Madonna person religion what ? Is the correct answer Fatboy Slim ?	Context: Grammy Award for Best Music Video award category winners award honor award winner Madonna; Fatboy Slim award nominee award nominations award nomination award Grammy Award for Best Music Video;
0	train-neg-608-7	train-neg-608-7	Question: Madonna person religion what ? Is the correct answer Ryan Reynolds ?	Context: Dennis Rodman celebrity breakup breakup participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Ryan Reynolds person spouse s marriage type of union Marriage;
0	train-neg-608-7	train-neg-608-7	Question: Madonna person religion what ? Is the correct answer Ryan Reynolds ?	Context: Dennis Rodman celebrity dated dated participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Ryan Reynolds person spouse s marriage type of union Marriage;
0	train-neg-608-8	train-neg-608-8	Question: Madonna person religion what ? Is the correct answer Will Arnett ?	Context: Madonna person profession Screenwriter; Will Arnett person profession Screenwriter;
0	train-neg-608-8	train-neg-608-8	Question: Madonna person religion what ? Is the correct answer Will Arnett ?	Context: Dennis Rodman celebrity breakup breakup participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Will Arnett person spouse s marriage type of union Marriage;
0	train-neg-608-8	train-neg-608-8	Question: Madonna person religion what ? Is the correct answer Will Arnett ?	Context: Dennis Rodman celebrity dated dated participant Madonna; Dennis Rodman person spouse s marriage type of union Marriage; Will Arnett person spouse s marriage type of union Marriage;
0	train-neg-608-9	train-neg-608-9	Question: Madonna person religion what ? Is the correct answer Sampler ?	Context: The Neptunes award nominee award nominations award nomination award nominee Madonna; Sampler instrument instrumentalist The Neptunes;
1	train-pos-609	train-pos-609	Question: Youngstown capital of administrative division capital of administrative division capital relationship administrative division what ? Is the correct answer Mahoning County ?	Context: Mahoning County us county county seat Youngstown;
0	train-neg-612-0	train-neg-612-0	Question: Psychological thriller international organization member state what ? Is the correct answer Romania ?	Context: Psychological thriller netflix genre title The Clearing; The Clearing film release date s film regional release date film release region Romania;
1	train-pos-614	train-pos-614	Question: Bachelor of Arts educational degree people with this degree education institution what ? Is the correct answer De La Salle University-Manila ?	Context: Bachelor of Arts educational degree people with this degree education institution Spelman College; Bachelor of Science educational degree people with this degree education institution Spelman College; Bachelor of Science educational degree people with this degree education institution De La Salle University-Manila;
1	train-pos-614	train-pos-614	Question: Bachelor of Arts educational degree people with this degree education institution what ? Is the correct answer De La Salle University-Manila ?	Context: Bachelor of Arts educational degree people with this degree education institution Creighton University; Bachelor of Science educational degree people with this degree education institution Creighton University; Bachelor of Science educational degree people with this degree education institution De La Salle University-Manila;
0	train-neg-614-0	train-neg-614-0	Question: University of Iowa educational degree people with this degree education institution what ? Is the correct answer De La Salle University-Manila ?	Context: Bachelor of Science educational degree people with this degree education institution University of Iowa; Bachelor of Science educational degree people with this degree education institution De La Salle University-Manila;
0	train-neg-614-8	train-neg-614-8	Question: Male educational degree people with this degree education institution what ? Is the correct answer De La Salle University-Manila ?	Context: Philosophy person gender Male; Bachelor of Science educational degree people with this degree education major field of study Philosophy; Bachelor of Science educational degree people with this degree education institution De La Salle University-Manila;
1	train-pos-615	train-pos-615	Question: Raging Bull award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull;
1	train-pos-615	train-pos-615	Question: Raging Bull award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Raging Bull film produced by Irwin Winkler; BAFTA Award for Best Film award category winners award honor award winner Irwin Winkler; BAFTA Award for Best Film award category winners award honor award winner Martin Scorsese;
0	train-neg-615-0	train-neg-615-0	Question: Keith Allen award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Keith Allen person gender Male; Martin Scorsese person gender Male;
0	train-neg-615-0	train-neg-615-0	Question: Keith Allen award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Keith Allen person spouse s marriage type of union Marriage; Brad Grey person spouse s marriage type of union Marriage; Martin Scorsese award nominee award nominations award nomination award nominee Brad Grey;
0	train-neg-615-1	train-neg-615-1	Question: Clark Atlanta University award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Bachelor of Arts educational degree people with this degree education institution Clark Atlanta University; Bachelor of Arts educational degree people with this degree education student Martin Scorsese;
0	train-neg-615-2	train-neg-615-2	Question: Raging Bull award winning work awards won award honor award winner what ? Is the correct answer Set decorator-GB ?	Context: BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Tinker; Tinker film other crew film crew gig film crew role Set decorator-GB;
0	train-neg-615-3	train-neg-615-3	Question: Raging Bull award winning work awards won award honor award winner what ? Is the correct answer Pete Seeger ?	Context: Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull; Martin Scorsese person gender Male; Pete Seeger person gender Male;
0	train-neg-615-4	train-neg-615-4	Question: Kevin Costner award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Kevin Costner award nominee award nominations award nomination award BAFTA Award for Best Actor in a Leading Role; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull;
0	train-neg-615-5	train-neg-615-5	Question: Raging Bull award winning work awards won award honor award winner what ? Is the correct answer Terence Winter ?	Context: Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull; Martin Scorsese award nominee award nominations award nomination award nominee Brad Grey; Terence Winter award nominee award nominations award nomination award nominee Brad Grey;
0	train-neg-615-5	train-neg-615-5	Question: Raging Bull award winning work awards won award honor award winner what ? Is the correct answer Terence Winter ?	Context: Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull; Martin Scorsese person gender Male; Terence Winter person gender Male;
0	train-neg-615-6	train-neg-615-6	Question: Edward Burns award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Edward Burns person gender Male; Martin Scorsese person gender Male;
0	train-neg-615-7	train-neg-615-7	Question: American Gangster award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: BAFTA Award for Best Film award category nominees award nomination nominated for American Gangster; BAFTA Award for Best Film award category winners award honor award winner Martin Scorsese;
0	train-neg-615-7	train-neg-615-7	Question: American Gangster award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: BAFTA Award for Best Film award category nominees award nomination nominated for American Gangster; Brad Grey award nominee award nominations award nomination award BAFTA Award for Best Film; Martin Scorsese award nominee award nominations award nomination award nominee Brad Grey;
0	train-neg-615-8	train-neg-615-8	Question: Raging Bull award winning work awards won award honor award winner what ? Is the correct answer Timothy Dalton ?	Context: Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull; Martin Scorsese person gender Male; Timothy Dalton person gender Male;
0	train-neg-615-9	train-neg-615-9	Question: Skip Lievsay award winning work awards won award honor award winner what ? Is the correct answer Martin Scorsese ?	Context: Skip Lievsay person gender Male; Martin Scorsese person gender Male;
1	train-pos-618	train-pos-618	Question: Step Up Revolution film release date s film regional release date film release region what ? Is the correct answer Lithuania ?	Context: Step Up Revolution film release date s film regional release date film release region France; V for Vendetta film release date s film regional release date film release region France; V for Vendetta film release date s film regional release date film release region Lithuania;
0	train-neg-619-0	train-neg-619-0	Question: Jean Smart director film what ? Is the correct answer I Heart Huckabees ?	Context: Jean Smart actor film performance film I Heart Huckabees;
1	train-pos-620	train-pos-620	Question: Drama netflix genre title what ? Is the correct answer Brokeback Mountain ?	Context: Midnight in the Garden of Good and Evil film genre Drama; LGBT netflix genre title Midnight in the Garden of Good and Evil; Brokeback Mountain film genre LGBT;
0	train-neg-620-0	train-neg-620-0	Question: Hannah and Her Sisters netflix genre title what ? Is the correct answer Brokeback Mountain ?	Context: BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Hannah and Her Sisters; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Brokeback Mountain;
0	train-neg-620-2	train-neg-620-2	Question: Martin Scorsese netflix genre title what ? Is the correct answer Brokeback Mountain ?	Context: Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Brokeback Mountain;
0	train-neg-620-2	train-neg-620-2	Question: Martin Scorsese netflix genre title what ? Is the correct answer Brokeback Mountain ?	Context: Raging Bull award winning work awards won award honor award winner Martin Scorsese; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Brokeback Mountain;
0	train-neg-620-4	train-neg-620-4	Question: BAFTA Award for Best Actor in a Leading Role netflix genre title what ? Is the correct answer Brokeback Mountain ?	Context: BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Brokeback Mountain;
0	train-neg-620-5	train-neg-620-5	Question: Drama netflix genre title what ? Is the correct answer Get Shorty ?	Context: Midnight in the Garden of Good and Evil film genre Drama; Midnight in the Garden of Good and Evil film language English Language; Get Shorty film language English Language;
0	train-neg-620-5	train-neg-620-5	Question: Drama netflix genre title what ? Is the correct answer Get Shorty ?	Context: Knocked Up film genre Drama; Knocked Up film language English Language; Get Shorty film language English Language;
0	train-neg-620-8	train-neg-620-8	Question: Drama netflix genre title what ? Is the correct answer Irwin Winkler ?	Context: American Gangster film genre Drama; BAFTA Award for Best Film award category nominees award nomination nominated for American Gangster; BAFTA Award for Best Film award category winners award honor award winner Irwin Winkler;
0	train-neg-620-8	train-neg-620-8	Question: Drama netflix genre title what ? Is the correct answer Irwin Winkler ?	Context: Sense and Sensibility film genre Drama; Sense and Sensibility award winning work awards won award honor award BAFTA Award for Best Film; BAFTA Award for Best Film award category winners award honor award winner Irwin Winkler;
0	train-neg-620-8	train-neg-620-8	Question: Drama netflix genre title what ? Is the correct answer Irwin Winkler ?	Context: Drama netflix genre title Rocky; Rocky V award nominated work award nominations award nomination nominated for Rocky; Rocky V film produced by Irwin Winkler;
0	train-neg-620-9	train-neg-620-9	Question: Drama netflix genre title what ? Is the correct answer Evangelion 1.11: You Are (Not) Alone ?	Context: Midnight in the Garden of Good and Evil film genre Drama; LGBT netflix genre title Midnight in the Garden of Good and Evil; Evangelion 1.11: You Are (Not) Alone film genre LGBT;
0	train-neg-621-0	train-neg-621-0	Question: Stephen Dillane award nominee award nominations award nomination award what ? Is the correct answer Drama ?	Context: Stephen Dillane actor film performance film Hamlet; Drama netflix genre title Hamlet;
0	train-neg-622-0	train-neg-622-0	Question: Tim Curry actor film performance film what ? Is the correct answer Lawless ?	Context: Tim Curry person language English Language; Lawless film language English Language;
0	train-neg-624-0	train-neg-624-0	Question: Daniel Handler person profession what ? Is the correct answer Billy Preston ?	Context: Daniel Handler artist track contributions track contribution role Accordion; Accordion instrument instrumentalist Billy Preston;
1	train-pos-625	train-pos-625	Question: Keith Allen person gender what ? Is the correct answer Male ?	Context: Keith Allen person spouse s marriage type of union Marriage; Kurt Russell person spouse s marriage type of union Marriage; Kurt Russell person gender Male;
1	train-pos-625	train-pos-625	Question: Keith Allen person gender what ? Is the correct answer Male ?	Context: Keith Allen person spouse s marriage type of union Marriage; Jason Robards Jr. person spouse s marriage type of union Marriage; Jason Robards Jr. person gender Male;
